,mouse_id,region,treatment,sex,time,density
2164,4,SSs6b,morphine,F,4h,230.72929685246785
2165,5,SSs6b,saline,F,4h,4.80686035109308
2166,6,SSs6b,morphine,M,1h,52.87546386202388
2167,7,SSs6b,morphine,M,4h,14.420581053279241
2168,8,SSs6b,saline,M,4h,9.61372070218616
2169,9,SSs6b,morphine,F,4h,9.61372070218616
2170,10,SSs6b,saline,F,1h,124.97836912842008
2171,11,SSs6b,saline,M,1h,14.420581053279241
2172,12,SSs6b,morphine,M,1h,4.80686035109308
2173,13,SSs6b,saline,M,4h,4.80686035109308
2174,14,SSs6b,morphine,M,1h,72.1029052663962
2175,15,SSs6b,morphine,F,4h,19.22744140437232
2176,16,SSs6b,saline,F,4h,0.0
2177,17,SSs6b,morphine,M,1h,9.61372070218616
2178,18,SSs6b,saline,M,1h,14.420581053279241
2179,19,SSs6b,morphine,F,1h,43.26174315983772
2180,20,SSs6b,morphine,F,1h,0.0
2181,21,SSs6b,morphine,F,1h,38.45488280874464
2182,22,SSs6b,morphine,M,4h,0.0
2183,23,SSs6b,morphine,M,4h,38.45488280874464
2184,24,SSs6b,saline,F,1h,0.0
2185,25,SSs6b,saline,F,4h,28.841162106558482
2186,26,SSs6b,saline,F,4h,0.0
2187,0,GU,morphine,M,1h,1131.0208481072932
2188,1,GU,morphine,M,4h,407.16750531862556
2189,2,GU,saline,M,1h,542.8900070915007
2190,3,GU,saline,M,4h,645.2473938452108
2191,4,GU,morphine,F,4h,227.9007008936196
2192,5,GU,saline,F,4h,15.268781449448458
2193,6,GU,morphine,M,1h,224.5076383492977
2194,7,GU,morphine,M,4h,162.86700212745023
2195,8,GU,saline,M,4h,54.85451113320372
2196,9,GU,morphine,F,4h,79.17145936751052
2197,10,GU,saline,F,1h,132.89494965260695
2198,11,GU,saline,M,1h,39.02021925970161
2199,12,GU,morphine,M,1h,16.399802297555752
2200,13,GU,saline,M,4h,15.268781449448458
2201,14,GU,morphine,M,1h,87.65411572831522
2202,15,GU,morphine,F,4h,145.9016894058408
2203,16,GU,saline,F,4h,14.137760601341165
2204,17,GU,morphine,M,1h,66.16471961427665
2205,18,GU,saline,M,1h,15.268781449448458
2206,19,GU,morphine,F,1h,53.723490285096425
2207,20,GU,morphine,F,1h,64.46818834211571
2208,21,GU,morphine,F,1h,8.482656360804699
2209,22,GU,morphine,M,4h,661.6471961427666
2210,23,GU,morphine,M,4h,705.1914987948973
2211,24,GU,saline,F,1h,100.66085548154909
2212,25,GU,saline,F,4h,55.420021557257364
2213,26,GU,saline,F,4h,21.48939611403857
2214,0,GU1,morphine,M,1h,305.7387156935683
2215,1,GU1,morphine,M,4h,1717.2324531455417
2216,2,GU1,saline,M,1h,1319.772122743903
2217,3,GU1,saline,M,4h,1329.963413267022
2218,4,GU1,morphine,F,4h,0.0
2219,5,GU1,saline,F,4h,5.095645261559471
2220,6,GU1,morphine,M,1h,0.0
2221,7,GU1,morphine,M,4h,0.0
2222,8,GU1,saline,M,4h,0.0
2223,9,GU1,morphine,F,4h,5.095645261559471
2224,10,GU1,saline,F,1h,0.0
2225,11,GU1,saline,M,1h,5.095645261559471
2226,12,GU1,morphine,M,1h,0.0
2227,13,GU1,saline,M,4h,10.191290523118942
2228,14,GU1,morphine,M,1h,5.095645261559471
2229,15,GU1,morphine,F,4h,20.382581046237885
2230,16,GU1,saline,F,4h,0.0
2231,17,GU1,morphine,M,1h,0.0
2232,18,GU1,saline,M,1h,61.14774313871366
2233,19,GU1,morphine,F,1h,15.286935784678414
2234,20,GU1,morphine,F,1h,5.095645261559471
2235,21,GU1,morphine,F,1h,25.478226307797357
2236,22,GU1,morphine,M,4h,96.81725996962996
2237,23,GU1,morphine,M,4h,0.0
2238,24,GU1,saline,F,1h,25.478226307797357
2239,25,GU1,saline,F,4h,20.382581046237885
2240,26,GU1,saline,F,4h,0.0
2241,0,GU2/3,morphine,M,1h,741.3894334590544
2242,1,GU2/3,morphine,M,4h,833.4411416402122
2243,2,GU2/3,saline,M,1h,1388.239274732055
2244,3,GU2/3,saline,M,4h,1278.772378516624
2245,4,GU2/3,morphine,F,4h,116.93054823011933
2246,5,GU2/3,saline,F,4h,4.975768009792311
2247,6,GU2/3,morphine,M,1h,57.221332112611584
2248,7,GU2/3,morphine,M,4h,27.366724053857716
2249,8,GU2/3,saline,M,4h,0.0
2250,9,GU2/3,morphine,F,4h,0.0
2251,10,GU2/3,saline,F,1h,54.73344810771543
2252,11,GU2/3,saline,M,1h,4.975768009792311
2253,12,GU2/3,morphine,M,1h,2.4878840048961557
2254,13,GU2/3,saline,M,4h,24.87884004896156
2255,14,GU2/3,morphine,M,1h,32.34249206365003
2256,15,GU2/3,morphine,F,4h,44.78191208813081
2257,16,GU2/3,saline,F,4h,0.0
2258,17,GU2/3,morphine,M,1h,0.0
2259,18,GU2/3,saline,M,1h,29.854608058753872
2260,19,GU2/3,morphine,F,1h,37.31826007344234
2261,20,GU2/3,morphine,F,1h,42.29402808323465
2262,21,GU2/3,morphine,F,1h,4.975768009792311
2263,22,GU2/3,morphine,M,4h,621.971001224039
2264,23,GU2/3,morphine,M,4h,44.78191208813081
2265,24,GU2/3,saline,F,1h,186.5913003672117
2266,25,GU2/3,saline,F,4h,99.51536019584624
2267,26,GU2/3,saline,F,4h,32.34249206365003
2268,0,GU4,morphine,M,1h,1022.9830184818933
2269,1,GU4,morphine,M,4h,197.7767169064994
2270,2,GU4,saline,M,1h,477.3920752915502
2271,3,GU4,saline,M,4h,722.9079997272046
2272,4,GU4,morphine,F,4h,470.57218850167095
2273,5,GU4,saline,F,4h,27.279547159517154
2274,6,GU4,morphine,M,1h,204.59660369637865
2275,7,GU4,morphine,M,4h,177.31705653686151
2276,8,GU4,saline,M,4h,6.8198867898792885
2277,9,GU4,morphine,F,4h,20.459660369637866
2278,10,GU4,saline,F,1h,163.67728295710293
2279,11,GU4,saline,M,1h,6.8198867898792885
2280,12,GU4,morphine,M,1h,6.8198867898792885
2281,13,GU4,saline,M,4h,6.8198867898792885
2282,14,GU4,morphine,M,1h,20.459660369637866
2283,15,GU4,morphine,F,4h,6.8198867898792885
2284,16,GU4,saline,F,4h,20.459660369637866
2285,17,GU4,morphine,M,1h,0.0
2286,18,GU4,saline,M,1h,0.0
2287,19,GU4,morphine,F,1h,197.7767169064994
2288,20,GU4,morphine,F,1h,225.05626406601652
2289,21,GU4,morphine,F,1h,0.0
2290,22,GU4,morphine,M,4h,1745.8910182090979
2291,23,GU4,morphine,M,4h,293.25513196480944
2292,24,GU4,saline,F,1h,265.97558480529227
2293,25,GU4,saline,F,4h,143.21762258746506
2294,26,GU4,saline,F,4h,20.459660369637866
2295,0,GU5,morphine,M,1h,1611.903513179466
2296,1,GU5,morphine,M,4h,34.84205546121713
2297,2,GU5,saline,M,1h,51.34618699547787
2298,3,GU5,saline,M,4h,317.2460839363454
2299,4,GU5,morphine,F,4h,399.7667416076491
2300,5,GU5,saline,F,4h,18.337923926956382
2301,6,GU5,morphine,M,1h,386.93019485877966
2302,7,GU5,morphine,M,4h,423.60604271269244
2303,8,GU5,saline,M,4h,126.53167509599903
2304,9,GU5,morphine,F,4h,155.87235337912924
2305,10,GU5,saline,F,1h,298.908160009389
2306,11,GU5,saline,M,1h,73.35169570782553
2307,12,GU5,morphine,M,1h,27.506885890434575
2308,13,GU5,saline,M,4h,7.335169570782553
2309,14,GU5,morphine,M,1h,36.675847853912764
2310,15,GU5,morphine,F,4h,209.05233276730277
2311,16,GU5,saline,F,4h,22.00550871234766
2312,17,GU5,morphine,M,1h,29.340678283130213
2313,18,GU5,saline,M,1h,5.501377178086915
2314,19,GU5,morphine,F,1h,86.188242456695
2315,20,GU5,morphine,F,1h,115.52892073982521
2316,21,GU5,morphine,F,1h,14.670339141565107
2317,22,GU5,morphine,M,4h,1166.291961754426
2318,23,GU5,morphine,M,4h,1217.6381487499038
2319,24,GU5,saline,F,1h,108.19375116904266
2320,25,GU5,saline,F,4h,51.34618699547787
2321,26,GU5,saline,F,4h,34.84205546121713
2322,0,GU6a,morphine,M,1h,1330.8175412690166
2323,1,GU6a,morphine,M,4h,0.0
2324,2,GU6a,saline,M,1h,95.70948070770325
2325,3,GU6a,saline,M,4h,189.14016425569926
2326,4,GU6a,morphine,F,4h,145.8430182212621
2327,5,GU6a,saline,F,4h,22.7879715970722
2328,6,GU6a,morphine,M,1h,284.8496449634025
2329,7,GU6a,morphine,M,4h,41.018348874729966
2330,8,GU6a,saline,M,4h,59.248726152387725
2331,9,GU6a,morphine,F,4h,111.66106082565379
2332,10,GU6a,saline,F,1h,56.9699289926805
2333,11,GU6a,saline,M,1h,54.691131832973284
2334,12,GU6a,morphine,M,1h,27.345565916486642
2335,13,GU6a,saline,M,4h,20.509174437364983
2336,14,GU6a,morphine,M,1h,227.879715970722
2337,15,GU6a,morphine,F,4h,275.7344563245736
2338,16,GU6a,saline,F,4h,22.7879715970722
2339,17,GU6a,morphine,M,1h,198.25535289452816
2340,18,GU6a,saline,M,1h,0.0
2341,19,GU6a,morphine,F,1h,2.2787971597072203
2342,20,GU6a,morphine,F,1h,0.0
2343,21,GU6a,morphine,F,1h,0.0
2344,22,GU6a,morphine,M,4h,20.509174437364983
2345,23,GU6a,morphine,M,4h,1173.5805372492184
2346,24,GU6a,saline,F,1h,0.0
2347,25,GU6a,saline,F,4h,11.3939857985361
2348,26,GU6a,saline,F,4h,6.8363914791216605
2349,0,GU6b,morphine,M,1h,737.0882472549818
2350,1,GU6b,morphine,M,4h,0.0
2351,2,GU6b,saline,M,1h,76.25050833672225
2352,3,GU6b,saline,M,4h,101.66734444896301
2353,4,GU6b,morphine,F,4h,127.08418056120375
2354,5,GU6b,saline,F,4h,0.0
2355,6,GU6b,morphine,M,1h,203.33468889792601
2356,7,GU6b,morphine,M,4h,50.833672224481504
2357,8,GU6b,saline,M,4h,25.416836112240752
2358,9,GU6b,morphine,F,4h,50.833672224481504
2359,10,GU6b,saline,F,1h,25.416836112240752
2360,11,GU6b,saline,M,1h,25.416836112240752
2361,12,GU6b,morphine,M,1h,0.0
2362,13,GU6b,saline,M,4h,25.416836112240752
2363,14,GU6b,morphine,M,1h,457.5030500203335
2364,15,GU6b,morphine,F,4h,0.0
2365,16,GU6b,saline,F,4h,0.0
2366,17,GU6b,morphine,M,1h,355.8357055713705
2367,18,GU6b,saline,M,1h,0.0
2368,19,GU6b,morphine,F,1h,0.0
2369,20,GU6b,morphine,F,1h,0.0
2370,21,GU6b,morphine,F,1h,0.0
2371,22,GU6b,morphine,M,4h,0.0
2372,23,GU6b,morphine,M,4h,177.91785278568526
2373,24,GU6b,saline,F,1h,0.0
2374,25,GU6b,saline,F,4h,0.0
2375,26,GU6b,saline,F,4h,0.0
2376,0,VISC,morphine,M,1h,1111.2718977170193
2377,1,VISC,morphine,M,4h,389.009005941538
2378,2,VISC,saline,M,1h,1024.8727421304416
2379,3,VISC,saline,M,4h,514.1388174807198
2380,4,VISC,morphine,F,4h,301.7586271472106
2381,5,VISC,saline,F,4h,35.75137472548052
2382,6,VISC,morphine,M,1h,231.10710090399905
2383,7,VISC,morphine,M,4h,199.18623061339144
2384,8,VISC,saline,M,4h,77.03570030133302
2385,9,VISC,morphine,F,4h,110.6590170074397
2386,10,VISC,saline,F,1h,171.9470879654063
2387,11,VISC,saline,M,1h,78.73814671683209
2388,12,VISC,morphine,M,1h,75.75886548970871
2389,13,VISC,saline,M,4h,15.747629343366418
2390,14,VISC,morphine,M,1h,191.9508333475204
2391,15,VISC,morphine,F,4h,279.6268237457226
2392,16,VISC,saline,F,4h,24.259861420861778
2393,17,VISC,morphine,M,1h,179.6080968351521
2394,18,VISC,saline,M,1h,3.4048928309981443
2395,19,VISC,morphine,F,1h,134.91887842830147
2396,20,VISC,morphine,F,1h,234.5119937349972
2397,21,VISC,morphine,F,1h,34.04892830998145
2398,22,VISC,morphine,M,4h,783.1253511295732
2399,23,VISC,morphine,M,4h,640.1198522276512
2400,24,VISC,saline,F,1h,29.792812271233764
2401,25,VISC,saline,F,4h,57.88317812696846
2402,26,VISC,saline,F,4h,14.896406135616882
2403,0,VISC1,morphine,M,1h,280.5383949622467
2404,1,VISC1,morphine,M,4h,414.8386904228967
2405,2,VISC1,saline,M,1h,92.51798131733668
2406,3,VISC1,saline,M,4h,701.3459874056168
2407,4,VISC1,morphine,F,4h,0.0
2408,5,VISC1,saline,F,4h,0.0
2409,6,VISC1,morphine,M,1h,2.984451010236667
2410,7,VISC1,morphine,M,4h,2.984451010236667
2411,8,VISC1,saline,M,4h,11.937804040946668
2412,9,VISC1,morphine,F,4h,0.0
2413,10,VISC1,saline,F,1h,2.984451010236667
2414,11,VISC1,saline,M,1h,0.0
2415,12,VISC1,morphine,M,1h,0.0
2416,13,VISC1,saline,M,4h,2.984451010236667
2417,14,VISC1,morphine,M,1h,29.844510102366673
2418,15,VISC1,morphine,F,4h,23.875608081893336
2419,16,VISC1,saline,F,4h,0.0
2420,17,VISC1,morphine,M,1h,0.0
2421,18,VISC1,saline,M,1h,0.0
2422,19,VISC1,morphine,F,1h,8.953353030710002
2423,20,VISC1,morphine,F,1h,53.72011818426001
2424,21,VISC1,morphine,F,1h,26.860059092130005
2425,22,VISC1,morphine,M,4h,474.5277106276301
2426,23,VISC1,morphine,M,4h,217.8649237472767
2427,24,VISC1,saline,F,1h,35.813412122840006
2428,25,VISC1,saline,F,4h,14.922255051183337
2429,26,VISC1,saline,F,4h,17.906706061420003
2430,0,VISC2/3,morphine,M,1h,1259.6978207227703
2431,1,VISC2/3,morphine,M,4h,1017.0207405541189
2432,2,VISC2/3,saline,M,1h,3054.767215252718
2433,3,VISC2/3,saline,M,4h,1372.7001252287835
2434,4,VISC2/3,morphine,F,4h,120.41229168673539
2435,5,VISC2/3,saline,F,4h,3.704993590361089
2436,6,VISC2/3,morphine,M,1h,61.132394240957964
2437,7,VISC2/3,morphine,M,4h,7.409987180722178
2438,8,VISC2/3,saline,M,4h,11.114980771083268
2439,9,VISC2/3,morphine,F,4h,9.262483975902722
2440,10,VISC2/3,saline,F,1h,16.6724711566249
2441,11,VISC2/3,saline,M,1h,3.704993590361089
2442,12,VISC2/3,morphine,M,1h,9.262483975902722
2443,13,VISC2/3,saline,M,4h,0.0
2444,14,VISC2/3,morphine,M,1h,61.132394240957964
2445,15,VISC2/3,morphine,F,4h,90.77234296384668
2446,16,VISC2/3,saline,F,4h,5.557490385541634
2447,17,VISC2/3,morphine,M,1h,40.75492949397198
2448,18,VISC2/3,saline,M,1h,5.557490385541634
2449,19,VISC2/3,morphine,F,1h,96.32983334938831
2450,20,VISC2/3,morphine,F,1h,113.00230450601322
2451,21,VISC2/3,morphine,F,1h,18.524967951805444
2452,22,VISC2/3,morphine,M,4h,1039.2507020962855
2453,23,VISC2/3,morphine,M,4h,537.2240706023579
2454,24,VISC2/3,saline,F,1h,62.984891036138514
2455,25,VISC2/3,saline,F,4h,42.60742628915252
2456,26,VISC2/3,saline,F,4h,12.967477566263812
2457,0,VISC4,morphine,M,1h,1163.6243313296202
2458,1,VISC4,morphine,M,4h,523.9066894612033
2459,2,VISC4,saline,M,1h,2536.8113384437215
2460,3,VISC4,saline,M,4h,452.2141951138808
2461,4,VISC4,morphine,F,4h,237.1367120719131
2462,5,VISC4,saline,F,4h,38.60365080240446
2463,6,VISC4,morphine,M,1h,193.01825401202228
2464,7,VISC4,morphine,M,4h,143.38498869464513
2465,8,VISC4,saline,M,4h,0.0
2466,9,VISC4,morphine,F,4h,44.118458059890806
2467,10,VISC4,saline,F,1h,27.574036287431756
2468,11,VISC4,saline,M,1h,16.544421772459053
2469,12,VISC4,morphine,M,1h,11.029614514972701
2470,13,VISC4,saline,M,4h,22.059229029945403
2471,14,VISC4,morphine,M,1h,159.9294104671042
2472,15,VISC4,morphine,F,4h,148.89979595213148
2473,16,VISC4,saline,F,4h,0.0
2474,17,VISC4,morphine,M,1h,66.17768708983621
2475,18,VISC4,saline,M,1h,5.514807257486351
2476,19,VISC4,morphine,F,1h,248.1663265868858
2477,20,VISC4,morphine,F,1h,264.71074835934485
2478,21,VISC4,morphine,F,1h,115.81095240721338
2479,22,VISC4,morphine,M,4h,1147.079909557161
2480,23,VISC4,morphine,M,4h,562.5103402636078
2481,24,VISC4,saline,F,1h,77.20730160480892
2482,25,VISC4,saline,F,4h,170.9590249820769
2483,26,VISC4,saline,F,4h,22.059229029945403
2484,0,VISC5,morphine,M,1h,1477.8450640824196
2485,1,VISC5,morphine,M,4h,184.02285280719784
2486,2,VISC5,saline,M,1h,285.94320205426123
2487,3,VISC5,saline,M,4h,127.40043655882927
2488,4,VISC5,morphine,F,4h,629.9243807631003
2489,5,VISC5,saline,F,4h,76.44026193529757
2490,6,VISC5,morphine,M,1h,475.62829648629594
2491,7,VISC5,morphine,M,4h,549.2374376091751
2492,8,VISC5,saline,M,4h,188.2695340258255
2493,9,VISC5,morphine,F,4h,229.32078580589268
2494,10,VISC5,saline,F,1h,257.631993930077
2495,11,VISC5,saline,M,1h,213.74962133759135
2496,12,VISC5,morphine,M,1h,70.7780203104607
2497,13,VISC5,saline,M,4h,28.311208124184283
2498,14,VISC5,morphine,M,1h,310.0077289598179
2499,15,VISC5,morphine,F,4h,471.38161526766834
2500,16,VISC5,saline,F,4h,7.077802031046071
2501,17,VISC5,morphine,M,1h,253.38531271144933
2502,18,VISC5,saline,M,1h,2.8311208124184284
2503,19,VISC5,morphine,F,1h,217.99630255621898
2504,20,VISC5,morphine,F,1h,486.95277973596967
2505,21,VISC5,morphine,F,1h,41.05125178006721
2506,22,VISC5,morphine,M,4h,1225.8753117771794
2507,23,VISC5,morphine,M,4h,988.0611635340315
2508,24,VISC5,saline,F,1h,14.155604062092142
2509,25,VISC5,saline,F,4h,94.84254721601735
2510,26,VISC5,saline,F,4h,22.648966499347427
2511,0,VISC6a,morphine,M,1h,1013.5463650711727
2512,1,VISC6a,morphine,M,4h,1.8700117436737502
2513,2,VISC6a,saline,M,1h,121.55076333879377
2514,3,VISC6a,saline,M,4h,108.46068113307751
2515,4,VISC6a,morphine,F,4h,267.4116793453463
2516,5,VISC6a,saline,F,4h,35.53022312980126
2517,6,VISC6a,morphine,M,1h,246.84155016493503
2518,7,VISC6a,morphine,M,4h,87.89055195266626
2519,8,VISC6a,saline,M,4h,69.19043451592876
2520,9,VISC6a,morphine,F,4h,157.08098646859503
2521,10,VISC6a,saline,F,1h,370.26232524740254
2522,11,VISC6a,saline,M,1h,46.75029359184376
2523,12,VISC6a,morphine,M,1h,220.66138575350251
2524,13,VISC6a,saline,M,4h,22.440140924085004
2525,14,VISC6a,morphine,M,1h,269.28169108902006
2526,15,VISC6a,morphine,F,4h,446.93280673802633
2527,16,VISC6a,saline,F,4h,87.89055195266626
2528,17,VISC6a,morphine,M,1h,366.52230176005503
2529,18,VISC6a,saline,M,1h,0.0
2530,19,VISC6a,morphine,F,1h,114.07071636409877
2531,20,VISC6a,morphine,F,1h,149.60093949390003
2532,21,VISC6a,morphine,F,1h,18.700117436737504
2533,22,VISC6a,morphine,M,4h,86.02054020899251
2534,23,VISC6a,morphine,M,4h,585.3136757698838
2535,24,VISC6a,saline,F,1h,0.0
2536,25,VISC6a,saline,F,4h,16.830105693063754
2537,26,VISC6a,saline,F,4h,3.7400234873475005
2538,0,VISC6b,morphine,M,1h,766.9005713409257
2539,1,VISC6b,morphine,M,4h,0.0
2540,2,VISC6b,saline,M,1h,19.172514283523142
2541,3,VISC6b,saline,M,4h,38.345028567046285
2542,4,VISC6b,morphine,F,4h,249.24268568580086
2543,5,VISC6b,saline,F,4h,38.345028567046285
2544,6,VISC6b,morphine,M,1h,115.03508570113885
2545,7,VISC6b,morphine,M,4h,38.345028567046285
2546,8,VISC6b,saline,M,4h,19.172514283523142
2547,9,VISC6b,morphine,F,4h,19.172514283523142
2548,10,VISC6b,saline,F,1h,172.5526285517083
2549,11,VISC6b,saline,M,1h,76.69005713409257
2550,12,VISC6b,morphine,M,1h,57.51754285056943
2551,13,VISC6b,saline,M,4h,0.0
2552,14,VISC6b,morphine,M,1h,306.7602285363703
2553,15,VISC6b,morphine,F,4h,19.172514283523142
2554,16,VISC6b,saline,F,4h,38.345028567046285
2555,17,VISC6b,morphine,M,1h,249.24268568580086
2556,18,VISC6b,saline,M,1h,38.345028567046285
2557,19,VISC6b,morphine,F,1h,38.345028567046285
2558,20,VISC6b,morphine,F,1h,0.0
2559,21,VISC6b,morphine,F,1h,19.172514283523142
2560,22,VISC6b,morphine,M,4h,0.0
2561,23,VISC6b,morphine,M,4h,536.830399938648
2562,24,VISC6b,saline,F,1h,0.0
2563,25,VISC6b,saline,F,4h,19.172514283523142
2564,26,VISC6b,saline,F,4h,0.0
2565,0,AUD,morphine,M,1h,2793.2874119299004
2566,1,AUD,morphine,M,4h,751.4348712723378
2567,2,AUD,saline,M,1h,1525.996125813048
2568,3,AUD,saline,M,4h,1023.6013370501229
2569,4,AUD,morphine,F,4h,711.0499930275681
2570,5,AUD,saline,F,4h,59.88697756809857
2571,6,AUD,morphine,M,1h,701.2126508910217
2572,7,AUD,morphine,M,4h,352.7636373175605
2573,8,AUD,saline,M,4h,71.10499930275681
2574,9,AUD,morphine,F,4h,367.4333580474982
2575,10,AUD,saline,F,1h,639.7724087750473
2576,11,AUD,saline,M,1h,269.57769153132557
2577,12,AUD,morphine,M,1h,374.68192593758505
2578,13,AUD,saline,M,4h,39.694538445713754
2579,14,AUD,morphine,M,1h,946.283279555863
2580,15,AUD,morphine,F,4h,367.9511128967901
2581,16,AUD,saline,F,4h,61.785412015502274
2582,17,AUD,morphine,M,1h,339.9923510350265
2583,18,AUD,saline,M,1h,92.1603631739615
2584,19,AUD,morphine,F,1h,626.1381977436935
2585,20,AUD,morphine,F,1h,671.0102846823264
2586,21,AUD,morphine,F,1h,348.7941834729891
2587,22,AUD,morphine,M,4h,1139.4058383417487
2588,23,AUD,morphine,M,4h,948.8720538023226
2589,24,AUD,saline,F,1h,107.69300865271904
2590,25,AUD,saline,F,4h,97.51049661664464
2591,26,AUD,saline,F,4h,29.8571963091673
2592,0,AUDd,morphine,M,1h,2318.027437674202
2593,1,AUDd,morphine,M,4h,671.7011325078654
2594,2,AUDd,saline,M,1h,1459.4682695299575
2595,3,AUDd,saline,M,4h,676.6401114233644
2596,4,AUDd,morphine,F,4h,504.59901253348215
2597,5,AUDd,saline,F,4h,16.463263051663365
2598,6,AUDd,morphine,M,1h,438.7459603268287
2599,7,AUDd,morphine,M,4h,113.59651505647723
2600,8,AUDd,saline,M,4h,40.33499447657525
2601,9,AUDd,morphine,F,4h,230.48568272328714
2602,10,AUDd,saline,F,1h,352.313829305596
2603,11,AUDd,saline,M,1h,190.97385139929506
2604,12,AUDd,morphine,M,1h,265.0585351317802
2605,13,AUDd,saline,M,4h,11.524284136164356
2606,14,AUDd,morphine,M,1h,626.4271591157911
2607,15,AUDd,morphine,F,4h,201.67497238287623
2608,16,AUDd,saline,F,4h,38.688668171408914
2609,17,AUDd,morphine,M,1h,180.27273041571385
2610,18,AUDd,saline,M,1h,6.585305220665346
2611,19,AUDd,morphine,F,1h,311.9788348290208
2612,20,AUDd,morphine,F,1h,400.0572921554198
2613,21,AUDd,morphine,F,1h,214.84558282420693
2614,22,AUDd,morphine,M,4h,1230.6289131118367
2615,23,AUDd,morphine,M,4h,995.2042514730505
2616,24,AUDd,saline,F,1h,102.07223092031288
2617,25,AUDd,saline,F,4h,21.402241967162375
2618,26,AUDd,saline,F,4h,34.57285240849307
2619,0,AUDd1,morphine,M,1h,1645.5220469481662
2620,1,AUDd1,morphine,M,4h,1178.2750459628844
2621,2,AUDd1,saline,M,1h,198.07209824376073
2622,3,AUDd1,saline,M,4h,1427.1348617050453
2623,4,AUDd1,morphine,F,4h,71.10280449776026
2624,5,AUDd1,saline,F,4h,0.0
2625,6,AUDd1,morphine,M,1h,0.0
2626,7,AUDd1,morphine,M,4h,10.157543499680038
2627,8,AUDd1,saline,M,4h,10.157543499680038
2628,9,AUDd1,morphine,F,4h,5.078771749840019
2629,10,AUDd1,saline,F,1h,5.078771749840019
2630,11,AUDd1,saline,M,1h,0.0
2631,12,AUDd1,morphine,M,1h,40.63017399872015
2632,13,AUDd1,saline,M,4h,0.0
2633,14,AUDd1,morphine,M,1h,132.0480654958405
2634,15,AUDd1,morphine,F,4h,45.70894574856017
2635,16,AUDd1,saline,F,4h,0.0
2636,17,AUDd1,morphine,M,1h,0.0
2637,18,AUDd1,saline,M,1h,0.0
2638,19,AUDd1,morphine,F,1h,126.96929374600047
2639,20,AUDd1,morphine,F,1h,132.0480654958405
2640,21,AUDd1,morphine,F,1h,66.02403274792024
2641,22,AUDd1,morphine,M,4h,787.2096212252029
2642,23,AUDd1,morphine,M,4h,40.63017399872015
2643,24,AUDd1,saline,F,1h,111.73297849648041
2644,25,AUDd1,saline,F,4h,0.0
2645,26,AUDd1,saline,F,4h,30.472630499040115
2646,0,AUDd2/3,morphine,M,1h,3992.5952174391186
2647,1,AUDd2/3,morphine,M,4h,1536.5534769486433
2648,2,AUDd2/3,saline,M,1h,4157.553244785494
2649,3,AUDd2/3,saline,M,4h,1350.212001612923
2650,4,AUDd2/3,morphine,F,4h,287.14915871406055
2651,5,AUDd2/3,saline,F,4h,3.0547782841921336
2652,6,AUDd2/3,morphine,M,1h,24.43822627353707
2653,7,AUDd2/3,morphine,M,4h,42.76689597868987
2654,8,AUDd2/3,saline,M,4h,12.219113136768534
2655,9,AUDd2/3,morphine,F,4h,79.42423538899547
2656,10,AUDd2/3,saline,F,1h,61.09556568384267
2657,11,AUDd2/3,saline,M,1h,161.90324906218308
2658,12,AUDd2/3,morphine,M,1h,106.91723994672468
2659,13,AUDd2/3,saline,M,4h,0.0
2660,14,AUDd2/3,morphine,M,1h,391.0116203765931
2661,15,AUDd2/3,morphine,F,4h,189.39625361991227
2662,16,AUDd2/3,saline,F,4h,27.4930045577292
2663,17,AUDd2/3,morphine,M,1h,48.87645254707414
2664,18,AUDd2/3,saline,M,1h,0.0
2665,19,AUDd2/3,morphine,F,1h,91.64334852576401
2666,20,AUDd2/3,morphine,F,1h,363.5186158188639
2667,21,AUDd2/3,morphine,F,1h,229.10837131441002
2668,22,AUDd2/3,morphine,M,4h,1875.63386649397
2669,23,AUDd2/3,morphine,M,4h,864.5022544263738
2670,24,AUDd2/3,saline,F,1h,113.02679651510894
2671,25,AUDd2/3,saline,F,4h,24.43822627353707
2672,26,AUDd2/3,saline,F,4h,88.58857024157187
2673,0,AUDd4,morphine,M,1h,2950.7652368158906
2674,1,AUDd4,morphine,M,4h,377.3357080327226
2675,2,AUDd4,saline,M,1h,2248.9208198750266
2676,3,AUDd4,saline,M,4h,354.6955655507592
2677,4,AUDd4,morphine,F,4h,649.0174178162829
2678,5,AUDd4,saline,F,4h,60.37371328523562
2679,6,AUDd4,morphine,M,1h,181.12113985570684
2680,7,AUDd4,morphine,M,4h,90.56056992785342
2681,8,AUDd4,saline,M,4h,52.826999124581164
2682,9,AUDd4,morphine,F,4h,150.93428321308903
2683,10,AUDd4,saline,F,1h,128.29414073112568
2684,11,AUDd4,saline,M,1h,233.948138980288
2685,12,AUDd4,morphine,M,1h,181.12113985570684
2686,13,AUDd4,saline,M,4h,52.826999124581164
2687,14,AUDd4,morphine,M,1h,415.06927883599485
2688,15,AUDd4,morphine,F,4h,128.29414073112568
2689,16,AUDd4,saline,F,4h,113.20071240981677
2690,17,AUDd4,morphine,M,1h,105.65399824916233
2691,18,AUDd4,saline,M,1h,0.0
2692,19,AUDd4,morphine,F,1h,83.01385576719898
2693,20,AUDd4,morphine,F,1h,641.4707036556284
2694,21,AUDd4,morphine,F,1h,392.42913635403147
